business_id,total_calls,completed,avg_duration,median_duration,short_18s,long_5m,completion_rate_%,short_18s_%,long_5m_%
NvJ3fkEiYC1MTVObthci,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
NxZgF5NNmVGxMhjt5wf9,10,9,3.1967,2.95,0.0,0.1,90.0,0.0,10.0
O25rqaHMvmQSfvwmjzc7,1,1,2.93,2.93,0.0,0.0,100.0,0.0,0.0
O2y1u0dAfC75kQROEyEJ,5,5,0.245,0.25,0.6,0.0,100.0,60.0,0.0
O3C149zixnYnlmaBuTWd,5,2,,,0.0,0.0,40.0,0.0,0.0
O4TjhGvjGyjC2yKl3Vr5,1,1,,,0.0,0.0,100.0,0.0,0.0
O54bNQGaCFDHSSq4ce09,6,6,1.212,0.67,0.16666666666666666,0.0,100.0,16.67,0.0
O6IStLDCM2Hqem4837XH,11,5,2.08,1.13,0.0,0.0,45.45,0.0,0.0
OANXFPhi00piISDsMCqU,2,2,0.775,0.775,0.0,0.0,100.0,0.0,0.0
OCHqB8oC5T8FptA2rnyM,1,1,0.52,0.52,0.0,0.0,100.0,0.0,0.0
OENoQpjrr2M74aEvplu4,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
OIUDFbI6GsPlj0tJhKd3,5,4,3.3325,3.875,0.0,0.0,80.0,0.0,0.0
OJDE0YjdH3dSg2RPqQAu,2,2,2.495,2.495,0.0,0.0,100.0,0.0,0.0
OKKodgYR4P932gfWJKs3,1,1,2.58,2.58,0.0,0.0,100.0,0.0,0.0
OLo9Bk9Qrxde1KPNW942,17,17,0.6147,0.7,0.058823529411764705,0.0,100.0,5.88,0.0
ONR1kBZtYBq0HffV16z5,2,2,1.04,1.04,0.5,0.0,100.0,50.0,0.0
ORkbQYZI1xBPB6FRwRzk,1,1,0.82,0.82,0.0,0.0,100.0,0.0,0.0
OTFnJcqHiq161FmZ7ZHd,2,1,0.1,0.1,0.5,0.0,50.0,50.0,0.0
OTJgjw3YFkN4wNp7WLbp,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
OTjzNNMflittBksxrGQ7,5,5,,,0.0,0.0,100.0,0.0,0.0
OYNXxEs0tfmO7SvauRii,9,8,2.49,2.49,0.0,0.0,88.89,0.0,0.0
OYpehPEPXXHlLITVcUkP,2,0,,,0.0,0.0,0.0,0.0,0.0
Obln4B2FadOUCbyrl3zU,16,16,1.3806,1.35,0.0625,0.0,100.0,6.25,0.0
Ocs1hOhnkqUUu7r40SR1,17,11,0.22,0.22,0.058823529411764705,0.0,64.71,5.88,0.0
Oe9jKAz0sUX3ONGBjwYD,3,3,1.1,1.12,0.0,0.0,100.0,0.0,0.0
OhAr3MPpv3I6aUcjooGY,10,4,1.68,1.68,0.0,0.0,40.0,0.0,0.0
OmAMkX9362w3KpJE4qc3,2,2,0.335,0.335,0.5,0.0,100.0,50.0,0.0
OqaNhkUaQL3990xryqAA,1,1,,,0.0,0.0,100.0,0.0,0.0
OrHulXAiCn5qunAIX99G,17,17,,,0.0,0.0,100.0,0.0,0.0
OtPoj6E7v2Y0mvZveT6N,3,1,,,0.0,0.0,33.33,0.0,0.0
OwwwGEZiFGL3GqVSYATc,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
OxgoDEhcJN9ccOMQvwQw,1,1,3.15,3.15,0.0,0.0,100.0,0.0,0.0
OxxAgq8HzoAFYhSrYEMT,5,0,,,0.0,0.0,0.0,0.0,0.0
Oy2aFshHqk52HGtdCE6t,1,1,1.03,1.03,0.0,0.0,100.0,0.0,0.0
P00yOROgxswZF1HVFo0v,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
P1zLKYAaD5bPx9TpZcbe,6,6,1.798,1.85,0.0,0.0,100.0,0.0,0.0
P4aaL4KHrA3yGqFLsgks,2,2,0.45,0.45,0.5,0.0,100.0,50.0,0.0
P6Dhop7JYwvARbrLDkif,1,1,0.13,0.13,1.0,0.0,100.0,100.0,0.0
P7RJRfTAnX1xxcnYj63h,19,19,1.9221,2.0,0.05263157894736842,0.0,100.0,5.26,0.0
PAby7SCZWF2PCYKvWwvA,6,6,2.4317,2.355,0.0,0.0,100.0,0.0,0.0
PEvOPnBEc7ISSpj5PabI,1,1,2.97,2.97,0.0,0.0,100.0,0.0,0.0
PKAJYoIQQEU7YvsRG1pi,3,2,,,0.0,0.0,66.67,0.0,0.0
PNr3ZeGlprBkLwWu84e0,1,1,2.32,2.32,0.0,0.0,100.0,0.0,0.0
PQ04B8HKJuJdzxBAsZp7,3,2,0.47,0.47,0.0,0.0,66.67,0.0,0.0
PXmDI8077uUmR0uIQMqH,27,27,,,0.0,0.0,100.0,0.0,0.0
PabrUozTRn44dD7leVyc,3,3,,,0.0,0.0,100.0,0.0,0.0
PcvXqGpvr6EO4FVTKKVg,1,1,2.2,2.2,0.0,0.0,100.0,0.0,0.0
PddYR9HE4zAd8xphK3jE,2,2,0.59,0.59,0.0,0.0,100.0,0.0,0.0
Phu7Bk5OGzxkEzofFnun,2,2,0.26,0.26,0.5,0.0,100.0,50.0,0.0
PjK8crnlHwzlrpDmGxQd,3,3,1.9333,2.53,0.0,0.0,100.0,0.0,0.0
Pl8hAkH2qSfKAThZzR5k,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
PmRqESTvYA6U98Qtng9l,2,2,1.24,1.24,0.0,0.0,100.0,0.0,0.0
Png5e5sTWsYcvAqHhDKx,2,2,0.525,0.525,0.0,0.0,100.0,0.0,0.0
PoTPoOlKCKSLk1p3BPuH,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
PpnYnj1mTIPwsXi86nhZ,7,7,0.25,0.13,0.7142857142857143,0.0,100.0,71.43,0.0
Pqd2tPnZUjOOZo5rJzld,3,2,0.2,0.2,0.3333333333333333,0.0,66.67,33.33,0.0
PrRy9RDhPKYTyNr9vwIz,1,1,1.57,1.57,0.0,0.0,100.0,0.0,0.0
PsByX3DhzUdxkduw3Rgc,28,25,0.8987,0.9,0.21428571428571427,0.0,89.29,21.43,0.0
PtIydnS7hfxVvWYLAn2n,2,2,1.97,1.97,0.0,0.0,100.0,0.0,0.0
PuDhu8fMs2TJY1mohQ1g,11,11,0.6633,0.535,0.09090909090909091,0.0,100.0,9.09,0.0
PussL5HxrZJLIDPSiWhM,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
PwgU25ZDJNgPrUhhhPRo,5,5,1.1575,1.3,0.0,0.0,100.0,0.0,0.0
Q315YR7wWQ974M6GXM4b,7,2,0.415,0.415,0.14285714285714285,0.0,28.57,14.29,0.0
Q3Tly6zqZP5e2fOlIETS,2,2,0.625,0.625,0.5,0.0,100.0,50.0,0.0
Q3mi6tWJRF4ZjnaC3aN8,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
Q9WEYWHnCS286MHm8iQG,1,1,5.0,5.0,0.0,0.0,100.0,0.0,0.0
QBhLcxOyHIpFxXBrCQzK,5,5,0.636,0.63,0.4,0.0,100.0,40.0,0.0
QCpJa2sa4PdsTqJbyP8Z,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
QCqiftu5wYVqvneADG8O,1,1,0.13,0.13,1.0,0.0,100.0,100.0,0.0
QCu5zWcxZSWbGiGEthok,5,5,1.206,1.22,0.0,0.0,100.0,0.0,0.0
QDQLxgTiy3w4N4eEgMzN,20,8,,,0.0,0.0,40.0,0.0,0.0
QFEm9tCWaJqk3Rr5PVrW,2,0,,,0.0,0.0,0.0,0.0,0.0
QGRz8q9bNMj3tJlHMbrT,1,1,1.97,1.97,0.0,0.0,100.0,0.0,0.0
QH6lIgGHSZDje4LZfVPA,1,1,0.18,0.18,1.0,0.0,100.0,100.0,0.0
QI0Io6NXlVkmeXBsl5ed,5,4,0.485,0.47,0.4,0.0,80.0,40.0,0.0
QI6kxfVI7ss1lyFMZ0X3,2,1,0.57,0.57,0.0,0.0,50.0,0.0,0.0
QJPsC6IkuimP17bJuRUX,3,3,1.21,1.23,0.0,0.0,100.0,0.0,0.0
QKDSBthXcHPTuUisthBt,2,2,1.685,1.685,0.0,0.0,100.0,0.0,0.0
QKyKjhi6bpA0GcxPVy2r,2,2,0.15,0.15,1.0,0.0,100.0,100.0,0.0
QMg4XU77A08UszDVxfNz,5,5,1.6067,1.6,0.0,0.0,100.0,0.0,0.0
QQeZMo5r94BNJgkwibAO,15,4,1.26,1.26,0.06666666666666667,0.0,26.67,6.67,0.0
QTY0dKj7V4M0icdX5JV4,1,1,,,0.0,0.0,100.0,0.0,0.0
QWIIpnkoGkDocN4F2Tku,1,1,1.65,1.65,0.0,0.0,100.0,0.0,0.0
QYXZTBW6t6ffiFVS67A7,6,5,1.196,0.92,0.0,0.0,83.33,0.0,0.0
QYZDT8U2kN8gLF35FA8t,1,1,2.2,2.2,0.0,0.0,100.0,0.0,0.0
QaBRWfdkMsbY0eGXNQ8n,26,26,0.6943,0.95,0.07692307692307693,0.0,100.0,7.69,0.0
Qb29GVeT0QEHwyq6TnYE,83,82,1.1754,0.99,0.060240963855421686,0.0,98.8,6.02,0.0
QgktQbfk3dkeHCYPH8Zm,2,2,0.28,0.28,0.5,0.0,100.0,50.0,0.0
QgqOcgybzwcPSBH9dKYv,4,4,3.975,3.975,0.0,0.0,100.0,0.0,0.0
QjBACGMt4lMKSfjN5ckd,2,1,,,0.0,0.0,50.0,0.0,0.0
QnHISzj1WvpzQNMHeEL4,6,6,1.0167,0.45,0.3333333333333333,0.0,100.0,33.33,0.0
QqoU7xnfErrU8aKJcwqm,2,2,,,0.0,0.0,100.0,0.0,0.0
Qs9kqsL9Rea16RbujV5A,3,3,1.0033,0.73,0.3333333333333333,0.0,100.0,33.33,0.0
QstidZrGQ6uTmoRMDNZ9,1,1,1.08,1.08,0.0,0.0,100.0,0.0,0.0
QtS7PQ4d41jKvikSzzN8,56,35,1.13,1.13,0.0,0.0,62.5,0.0,0.0
Qx3BUOG8349NpGOiA7Du,12,11,0.3955,0.23,0.5833333333333334,0.0,91.67,58.33,0.0
QyQQj5HcDNe4PK0qOasL,4,2,0.125,0.125,0.5,0.0,50.0,50.0,0.0
QyYoJCuiRQlgeSFBQqxE,5,5,0.83,0.68,0.0,0.0,100.0,0.0,0.0
QzIE725xhhKCSS8KJjvk,4,3,,,0.0,0.0,75.0,0.0,0.0
R0DbCDcJdSd6Bd4e4qwT,5,2,0.135,0.135,0.4,0.0,40.0,40.0,0.0
R1XenHltRI1ZHrUpVdtI,6,6,0.2,0.2,0.8333333333333334,0.0,100.0,83.33,0.0
R22uPD2jJABvJRGBeG4v,3,3,0.61,0.6,0.0,0.0,100.0,0.0,0.0
R2di2Coyxo2jtt8kkOsV,1,0,,,0.0,0.0,0.0,0.0,0.0
R62JxeNlq1g6CPNL78m8,2,0,,,0.0,0.0,0.0,0.0,0.0
R6IyZSZTVkdVZL7Ns7Hq,36,35,1.29,0.415,0.05555555555555555,0.0,97.22,5.56,0.0
R6tzz9ASQEMoM5HYTDyY,1,1,0.75,0.75,0.0,0.0,100.0,0.0,0.0
R8bUtuPzamld7daME0CM,4,4,5.1,5.3,0.0,0.5,100.0,0.0,50.0
R9UrxpwTh0gyTpuQrNl5,3,3,0.3367,0.28,0.6666666666666666,0.0,100.0,66.67,0.0
R9WEiqZfmUrfIFRa9wPj,7,4,,,0.0,0.0,57.14,0.0,0.0
RBHiGrNjyShWfWkHFzIj,2,1,0.12,0.12,0.5,0.0,50.0,50.0,0.0
RBSqGTnWQFc9hKCtlHHd,38,30,,,0.0,0.0,78.95,0.0,0.0
RCh88unZamEI1K1VYABS,1,1,0.77,0.77,0.0,0.0,100.0,0.0,0.0
RDKTfxzFENcU9pq6y7rF,3,3,1.44,1.62,0.0,0.0,100.0,0.0,0.0
RDz109YrSiR6adhONxcN,20,12,0.565,0.565,0.05,0.0,60.0,5.0,0.0
RFkxsdcGBcOfhviXJvpg,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
RFnRtJ6XzETwHkxqXSXz,5,5,0.482,0.42,0.4,0.0,100.0,40.0,0.0
RG0uosfCm5VcRp0TTaYu,3,3,1.0733,0.8,0.0,0.0,100.0,0.0,0.0
RGswBX5r9zYdQXlDKzZS,17,16,,,0.0,0.0,94.12,0.0,0.0
RInuCYP2gERZ0SlRGHZO,2,2,4.59,4.59,0.0,0.0,100.0,0.0,0.0
RJwzGLLiT122I587J5g4,3,2,1.23,1.23,0.0,0.0,66.67,0.0,0.0
RLSsjHh4a78BbhiP0zG8,1,1,2.87,2.87,0.0,0.0,100.0,0.0,0.0
RMrQyYPseTazGPmAynzT,3,3,,,0.0,0.0,100.0,0.0,0.0
RP7tlFtu0uf571DGXU0R,1,1,0.18,0.18,1.0,0.0,100.0,100.0,0.0
RQsY7dMDCxjADTj6wly7,5,1,1.38,1.38,0.0,0.0,20.0,0.0,0.0
RQztP2IPN8AiRbzAmyod,5,5,0.835,0.265,0.4,0.0,100.0,40.0,0.0
RRYeP5UnAnxEwGP3iBMQ,2,2,,,0.0,0.0,100.0,0.0,0.0
RVadhmElY1NUzsk13HUg,11,8,,,0.0,0.0,72.73,0.0,0.0
Rb0u9xghMUmkxNeF6cwJ,11,4,0.1,0.1,0.09090909090909091,0.0,36.36,9.09,0.0
ReBAA605nOF7FGxMxe7v,1,1,1.57,1.57,0.0,0.0,100.0,0.0,0.0
RfCoyBPtVcCROj6uHb42,2,2,1.13,1.13,0.0,0.0,100.0,0.0,0.0
RfHxETybTWypO1Zn00IE,3,1,0.42,0.42,0.0,0.0,33.33,0.0,0.0
RlcwuEySCvhz0mzLN04v,1,1,,,0.0,0.0,100.0,0.0,0.0
RuI8knXWn6XDegvsG9Kj,5,5,3.45,3.365,0.0,0.0,100.0,0.0,0.0
Rwp836m7w6wXuMfxiW0g,5,5,2.21,2.21,0.0,0.0,100.0,0.0,0.0
RxV8vl8lgXtUddCR3zg6,2,2,0.415,0.415,0.5,0.0,100.0,50.0,0.0
RyRNbCVLg0kyDR1IrZyC,1,0,,,0.0,0.0,0.0,0.0,0.0
S0YMWrLjYIIwaEmH27d1,38,38,0.863,0.77,0.13157894736842105,0.0,100.0,13.16,0.0
S2UL0pU5d3LJbm9bnFdV,1,0,,,0.0,0.0,0.0,0.0,0.0
S5cEHjIpXJXPHkA4FqCC,3,2,2.94,2.94,0.0,0.0,66.67,0.0,0.0
S5i9z5Fwc5y5rHjqnJ2H,2,2,0.805,0.805,0.0,0.0,100.0,0.0,0.0
S8QV07E4TcBsbMIuEjLv,3,3,,,0.0,0.0,100.0,0.0,0.0
SGUPQtExreAvifarAC8B,1,1,,,0.0,0.0,100.0,0.0,0.0
SKyMP5MlFml7SX0nvyWe,4,3,1.05,1.05,0.25,0.0,75.0,25.0,0.0
SSCZZP2kxSaUT597KDIs,4,4,1.95,1.775,0.0,0.0,100.0,0.0,0.0
SSJ1DainJ909AwIfaOaj,6,6,2.2033,2.675,0.0,0.0,100.0,0.0,0.0
SVHvhasgMY60vCglpKLd,6,2,0.03,0.03,0.16666666666666666,0.0,33.33,16.67,0.0
SWg26heQR7eQDtTdXlXK,4,2,,,0.0,0.0,50.0,0.0,0.0
SXC68ytuN4f9kObduHi4,1,1,,,0.0,0.0,100.0,0.0,0.0
SXLz8zxLMm80rJahEKo1,1,1,2.27,2.27,0.0,0.0,100.0,0.0,0.0
SY5L8i3xGS7jQsdApocB,1,1,0.7,0.7,0.0,0.0,100.0,0.0,0.0
SY7JyQTUnOlU1CJtwSLd,8,8,0.1967,0.17,0.625,0.0,100.0,62.5,0.0
SY83TgVIOAyzZJ4DNMn6,8,8,0.9012,0.735,0.125,0.0,100.0,12.5,0.0
SYKOVItMesJgJFZ3mn1O,21,20,1.01,1.035,0.0,0.0,95.24,0.0,0.0
SYxg5TMJg9mcesdpKzT6,2,1,0.82,0.82,0.0,0.0,50.0,0.0,0.0
SZsttVDqoyWjWUADK1fU,2,2,0.52,0.52,0.0,0.0,100.0,0.0,0.0
SczFWjVB11QOMwGYRz6L,1,0,,,0.0,0.0,0.0,0.0,0.0
SeZr4YCwEZ50IcWqylkQ,10,9,1.46,1.515,0.0,0.0,90.0,0.0,0.0
SnO5NAaKvMAHXLx5B9FW,35,30,1.5283,1.47,0.11428571428571428,0.0,85.71,11.43,0.0
SoOGA83sLqUyN44Q65Ea,3,2,1.105,1.105,0.0,0.0,66.67,0.0,0.0
SvLnOimNR6FE05ej3zo8,1,1,1.52,1.52,0.0,0.0,100.0,0.0,0.0
SzAJ32mIZsFy3NXM10UD,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
T0bAMHndBFBHhK7eNtHd,3,3,0.925,0.925,0.0,0.0,100.0,0.0,0.0
T0cM9HwMpOjnmko4mBio,1,0,,,0.0,0.0,0.0,0.0,0.0
T0hHtpRgd56sCF395QWc,7,7,1.6083,1.9,0.2857142857142857,0.0,100.0,28.57,0.0
T13j8G4J18huCQw160G3,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
T2KQPE7RtyVw7l7Acoah,4,4,1.5433,1.83,0.0,0.0,100.0,0.0,0.0
T2VUUiDh890ApVG1jtsl,5,5,0.57,0.57,0.0,0.0,100.0,0.0,0.0
T3YK9WzzdDwcaOvo1Hy8,2,2,0.77,0.77,0.0,0.0,100.0,0.0,0.0
T3orIQ1Qszsso8HykOH9,1,1,1.42,1.42,0.0,0.0,100.0,0.0,0.0
T59OanNQwv3uiv4hfQHm,23,23,1.6627,0.72,0.17391304347826086,0.13043478260869565,100.0,17.39,13.04
TABYT5dgTdi8KRFi1tqy,1,1,1.3,1.3,0.0,0.0,100.0,0.0,0.0
TAg22aNkyDXaUKG0pH3z,3,3,0.55,0.55,0.0,0.0,100.0,0.0,0.0
TBMEvponPooLSwvq69LF,1,1,2.1,2.1,0.0,0.0,100.0,0.0,0.0
TCNdOxSYl8cCy4kN5I0r,1,1,2.0,2.0,0.0,0.0,100.0,0.0,0.0
TCg8Z3RGrK4tlxYwvYsu,1,1,1.32,1.32,0.0,0.0,100.0,0.0,0.0
TDVUh8fhHJTtWrZBa007,7,6,0.3567,0.08,0.2857142857142857,0.0,85.71,28.57,0.0
TE354fVRfu0yXidnIUSd,2,0,,,0.0,0.0,0.0,0.0,0.0
TGMJPjrZa7VtnhZrnDIx,5,4,0.3075,0.23,0.6,0.0,80.0,60.0,0.0
THr5vJihag4JNY1uFJzZ,10,10,1.515,1.535,0.1,0.0,100.0,10.0,0.0
TJgCBby74RzfEVqt8Kd8,24,22,0.8413,0.82,0.16666666666666666,0.0,91.67,16.67,0.0
TLBXLD9M7LensL45PB90,2,0,,,0.0,0.0,0.0,0.0,0.0
TQeey3botQPAs4aGD2fV,7,7,4.5657,5.0,0.0,0.14285714285714285,100.0,0.0,14.29
TQejQU0qlBIncI22ilHh,5,4,0.19,0.19,0.2,0.0,80.0,20.0,0.0
TSQw87ClsNuGMWVU7Gt8,2,2,0.925,0.925,0.0,0.0,100.0,0.0,0.0
TUW0jDExSTpOFLN069CH,10,8,2.2812,1.87,0.0,0.0,80.0,0.0,0.0
TVlSlMWabPTyrssMb0fX,5,3,0.525,0.525,0.2,0.0,60.0,20.0,0.0
TW3btYBoHp39PZMy4MQ5,5,5,1.162,0.8,0.2,0.0,100.0,20.0,0.0
TWAkmub3DbM1H2OvEgov,1,1,,,0.0,0.0,100.0,0.0,0.0
TXMfB5A5X6UeyzYz0NBz,1,0,,,0.0,0.0,0.0,0.0,0.0
TXqy6hLfBgp7L6nYYfUL,1,1,1.12,1.12,0.0,0.0,100.0,0.0,0.0
TYH4XOyLQfedWu4cXYCJ,1,1,5.0,5.0,0.0,0.0,100.0,0.0,0.0
TcBchM6KqI8lSZhjzMVw,2,2,1.275,1.275,0.5,0.0,100.0,50.0,0.0
TcIeOBjOIJxt7u4aze5r,4,1,3.27,3.27,0.0,0.0,25.0,0.0,0.0
TgGE6pCGvSxhgYgrXi1X,8,6,0.3567,0.09,0.5,0.0,75.0,50.0,0.0
Th1K83AqHkT4RYHg3ei0,4,4,3.8625,3.815,0.0,0.0,100.0,0.0,0.0
Th4ckYlzZRL1CisLfAjK,3,3,0.155,0.155,0.6666666666666666,0.0,100.0,66.67,0.0
TlGCTU9P9zD2vB5UEbMz,14,13,0.6233,0.55,0.0,0.0,92.86,0.0,0.0
Tof3SqLpgY5QPFJoC913,1,1,,,0.0,0.0,100.0,0.0,0.0
Tq7WlJRF06ymwJCSXVm9,1,1,1.63,1.63,0.0,0.0,100.0,0.0,0.0
Tr3NlNZ6LkH3rAgrSw6L,1,1,,,0.0,0.0,100.0,0.0,0.0
TzQZuB5rDxCkMV1NF0SD,9,7,0.9317,0.525,0.3333333333333333,0.0,77.78,33.33,0.0
U1eR5OgSMqtO2AZKvcQ8,2,0,,,0.0,0.0,0.0,0.0,0.0
U1f4asTRmVCFT2Z5Gshj,2,2,1.17,1.17,0.0,0.0,100.0,0.0,0.0
U3yVZdndls2cSRDFhMhx,1,1,1.1,1.1,0.0,0.0,100.0,0.0,0.0
U46aQDVEX0dpHEehkeOX,6,4,0.88,0.895,0.0,0.0,66.67,0.0,0.0
U4aUpYImHWaIhFKsOPbp,3,3,0.4967,0.68,0.3333333333333333,0.0,100.0,33.33,0.0
U6WSiGOWYUNbKxkPs7O1,2,2,0.15,0.15,1.0,0.0,100.0,100.0,0.0
UAGT4YQodbMX3Ow1Jcdf,1,1,,,0.0,0.0,100.0,0.0,0.0
UBU973U8D9GwchPXtagx,3,3,0.65,0.65,0.0,0.0,100.0,0.0,0.0
UBuNPw2vnDLJZrxzBRNj,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
UD4XPo3QC6D09nXnh6g9,14,11,0.2889,0.23,0.35714285714285715,0.0,78.57,35.71,0.0
UDLLgGGfULv75PqO4JHA,2,2,1.0,1.0,0.5,0.0,100.0,50.0,0.0
UE9OpXxaTKstCj9HJ8O5,1,1,0.77,0.77,0.0,0.0,100.0,0.0,0.0
UFzNw7p9kLnG8wQvF9uw,1,1,1.17,1.17,0.0,0.0,100.0,0.0,0.0
UGNIxCxnMAwzLzvzzD7t,19,18,0.6433,0.67,0.10526315789473684,0.0,94.74,10.53,0.0
UHqeZYOEVlsMT0UpnRBw,10,9,0.4433,0.22,0.2,0.0,90.0,20.0,0.0
UJXsGTokePCYn2YQ6imw,2,1,1.13,1.13,0.0,0.0,50.0,0.0,0.0
UOtmdaJTb4Jbcdite1Gc,1,1,,,0.0,0.0,100.0,0.0,0.0
UQDSRKhUSIIZKfqi0GVO,2,2,,,0.0,0.0,100.0,0.0,0.0
UQPjy8RkIJoLdc1DW8i9,4,2,1.055,1.055,0.0,0.0,50.0,0.0,0.0
USjGKtZXvtiLespqekoC,2,2,0.1,0.1,0.5,0.0,100.0,50.0,0.0
UTDKMaRCijeJqjk414H4,10,9,0.61,0.3,0.4,0.0,90.0,40.0,0.0
UX2LtevWM3VAIXY7Srxn,29,26,1.4975,1.24,0.034482758620689655,0.0,89.66,3.45,0.0
UY6Dg2Fj6s7MfA7RrAN2,1,1,,,0.0,0.0,100.0,0.0,0.0
UbC5XpHbVLM0yWouwoqQ,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
Ubiz3hSxm6PBSGXD7bO9,1,1,1.25,1.25,0.0,0.0,100.0,0.0,0.0
UcMnZj0xaGdkiHf3R5Ft,8,5,1.245,1.245,0.0,0.0,62.5,0.0,0.0
UdIWS04FeZ5poSOzzzOx,11,9,2.3089,1.97,0.0,0.0,81.82,0.0,0.0
UhGMjOlM7xKr61pP0JjX,1,1,0.5,0.5,0.0,0.0,100.0,0.0,0.0
UhoriiR6phtpNF8WNKNb,10,10,1.6538,1.075,0.3,0.0,100.0,30.0,0.0
UkAsMw2lE2eNxWomGIFQ,1,1,3.7,3.7,0.0,0.0,100.0,0.0,0.0
UnCSLJzNCpgNUyhDHfvt,13,3,1.835,1.835,0.0,0.0,23.08,0.0,0.0
UoslpdzPzBaoA7WVuCs6,39,38,0.4733,0.5,0.10256410256410256,0.0,97.44,10.26,0.0
Up2s6KiQDFxW8GmkbjJq,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
UsMwJ4tgWwpStLMkxnKb,3,2,1.035,1.035,0.0,0.0,66.67,0.0,0.0
UyWdlvUGxX7teIQFbmLm,13,13,0.745,0.325,0.3076923076923077,0.0,100.0,30.77,0.0
V2MON6xIOxcVYxlioH6F,1,0,,,0.0,0.0,0.0,0.0,0.0
V2v3MIyr6arc4ftnD2Zg,2,2,2.05,2.05,0.0,0.0,100.0,0.0,0.0
V5JIed3JRyA5dmtTCDB3,3,3,2.09,2.2,0.0,0.0,100.0,0.0,0.0
V6X7k2NeGGxm8Smd2GfJ,23,22,1.9323,1.69,0.13043478260869565,0.0,95.65,13.04,0.0
V7vVRskOz5g0MVszJcbK,4,4,0.7425,0.52,0.0,0.0,100.0,0.0,0.0
VAWMKLrOEeA4NvHOINVo,1,1,2.15,2.15,0.0,0.0,100.0,0.0,0.0
VEi7n4CssYCz0cqDJIYR,1,0,,,0.0,0.0,0.0,0.0,0.0
VI6nKfFA3EhdyOPMUKi5,1,1,,,0.0,0.0,100.0,0.0,0.0
VIG9UCM2jbGfB2Clk97I,12,11,1.0609,1.18,0.08333333333333333,0.0,91.67,8.33,0.0
VKH9zFkCE46nvQVU93Xa,1,1,2.12,2.12,0.0,0.0,100.0,0.0,0.0
VNPLqi7JekdYWfuBFEq8,2,2,0.77,0.77,0.0,0.0,100.0,0.0,0.0
VP6w8dtaxkhbqs4z5uk1,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
VPiAGO56vSecREZy7Tzf,1,1,2.58,2.58,0.0,0.0,100.0,0.0,0.0
VRFh43WyGavab9touq9i,3,3,1.98,0.88,0.0,0.0,100.0,0.0,0.0
VS4EqWrPVywrvC9Y7fX5,5,5,0.658,0.37,0.4,0.0,100.0,40.0,0.0
VSkUCTLvNHWNHPaFHU7t,11,5,1.695,1.935,0.0,0.0,45.45,0.0,0.0
VT0F1srofT7iw2DW7a0R,2,1,2.2,2.2,0.0,0.0,50.0,0.0,0.0
VTGr2hOtHNFej47JILKb,5,5,0.71,0.3,0.4,0.0,100.0,40.0,0.0
VUBOVkvxrVQm0fEtpkoa,1,1,1.85,1.85,0.0,0.0,100.0,0.0,0.0
VVLHoJKnZyFTLkDfDEjd,93,93,2.2131,1.85,0.053763440860215055,0.0,100.0,5.38,0.0
VWYxwoyGOijfYtAwXOkT,2,0,,,0.0,0.0,0.0,0.0,0.0
VWsSkCwJsdBH98KfKJTJ,1,1,,,0.0,0.0,100.0,0.0,0.0
VY0dhvCsvn71otsb6afK,3,3,3.01,4.4,0.3333333333333333,0.0,100.0,33.33,0.0
VY4c7fnOCKvy9TPuBXAA,6,6,1.8,1.8,0.0,0.0,100.0,0.0,0.0
VZKZUkFiCag4SkOkBmmK,9,9,1.9467,1.72,0.0,0.0,100.0,0.0,0.0
VaMtYE7VuxLeh7sVP752,4,4,0.55,0.55,0.0,0.0,100.0,0.0,0.0
VdZpplpUpuGk7iAxIdU7,10,10,0.833,0.745,0.3,0.0,100.0,30.0,0.0
VesS1ExuFJVRl74lB7x5,1,0,,,0.0,0.0,0.0,0.0,0.0
VgsziHF8SPTPKGFcDiBS,2,2,0.585,0.585,0.0,0.0,100.0,0.0,0.0
ViYTFWu8gUb7yfsfOhi3,2,2,0.825,0.825,0.5,0.0,100.0,50.0,0.0
VjefEW85AzCKDiLV6haH,3,3,0.56,0.56,0.0,0.0,100.0,0.0,0.0
VjsDoNZ3xQf3il9Osn6d,6,5,0.36,0.36,0.16666666666666666,0.0,83.33,16.67,0.0
VlOgBB2QYe9i9cfVnJQP,1,1,3.07,3.07,0.0,0.0,100.0,0.0,0.0
